mouse_id	 f__AKAU3644	 f__Acholeplasmataceae	 f__Akkermansiaceae	 f__Alicyclobacillaceae	 f__Anaerofustaceae	 f__Anaerovoracaceae	 f__Atopobiaceae	 f__Bacillaceae	 f__Bacteroidaceae	 f__Beggiatoaceae	 f__Bifidobacteriaceae	 f__Butyricicoccaceae	 f__Christensenellaceae	 f__Clostridia_UCG-014	 f__Clostridia_vadinBB60_group	 f__Clostridiaceae	 f__Deferribacteraceae	 f__Desulfovibrionaceae	 f__Eggerthellaceae	 f__Enterobacteriaceae	 f__Enterococcaceae	 f__Erysipelatoclostridiaceae	 f__Erysipelotrichaceae	 f__Gastranaerophilales	 f__Hungateiclostridiaceae	 f__Lachnospiraceae	 f__Lactobacillaceae	 f__Marinifilaceae	 f__Monoglobaceae	 f__Moorellaceae	 f__Moraxellaceae	 f__Morganellaceae	 f__Muribaculaceae	 f__Oscillospiraceae	 f__Oscillospirales	 f__Peptococcaceae	 f__Peptostreptococcaceae	 f__Prevotellaceae	 f__RF39	 f__Rikenellaceae	 f__Ruminococcaceae	 f__Saccharimonadaceae	 f__Sphingomonadaceae	 f__Spirosomaceae	 f__Streptococcaceae	 f__Sutterellaceae	 f__Tannerellaceae	 f__UCG-010	 f__Weeksellaceae	 f__Xanthomonadaceae	 f__[Eubacterium]_coprostanoligenes_group	 f__uncultured
24	0.0	0.0	0.0016335178454805	0.0	-0.0002300299038875	-0.0029703861501995	0.0	0.0	0.5340851507956561	0.0	0.0	-0.0013401742226489	-0.0006300819106483	-0.0164921439787172	-0.0095601537871002	-0.002290297738706	-0.0271335273585566	-0.0041705421704821	-0.0021402782361707	-0.0005200676087891	0.0	0.0351774608804853	0.1384080219117408	0.0007417960127329	0.0	-0.6468349801047982	0.0066749990726275	-0.0016802184283956	-9.001170152119776e-05	0.0	0.0	0.0	-0.0868759626506736	-0.0192325002250292	0.0	-0.0008801144148739	0.0605427761227644	-0.0064808425095262	-0.0022886464690979	-0.0119249460232108	-0.0192180620592559	-9.001170152119776e-05	0.0	0.0	0.0159597882947902	0.056776573854082	0.0145940921891419	0.0	0.0	0.0	-0.0015201976256913	0.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.038035025116134	0.0	0.0	-0.001370027400548	0.0	0.0	-0.0037080732302811	0.0	0.0	-0.000880017600352	-0.000590011800236	-0.0202204044080881	-0.007390147802956	-0.0149902998059961	-0.00055001100022	-0.000330006600132	-0.002500050001	0.5974655613923218	0.0020243119869634	-0.000577487738785	0.0557711055029813	-0.000590011800236	0.0	-0.3028260565211304	-0.1651214271059174	-0.001820036400728	-0.000290005800116	0.0009008188341987	0.0	0.0	-0.2100742014840296	-0.0233304666093321	0.0	-0.000290005800116	0.031548902316825	-0.0180803616072321	-0.001170023400468	-0.0152503050061001	-0.006510130202604	0.0	0.0015789633498314	0.0	0.0069493367518946	0.0437140704676055	0.0208714814080085	-0.00020000400008	0.0	0.0	-0.00020000400008	0.0
27	0.0001015300579736	-0.0007300584046723	0.1792986264279595	5.076502898683155e-05	0.0	-0.0014601168093447	0.0	0.0	0.0215716825843321	0.0	0.0	-0.0003400272021761	-0.0017101368109448	-0.0588847107768621	-0.0113309064725178	-0.0131610528842307	-0.0006100488039043	-0.0004000320025602	-0.001960156812545	0.4080769596612859	0.0327129846791142	-0.0045003600288023	0.0710073023238019	-0.0031302504200336	-6.000480038403072e-05	-0.240329226338107	-0.2907050734893267	-0.0033102648211856	0.0	0.0	0.0	0.0	-0.1847547803824306	-0.0280722457796623	0.0	-0.0029502360188815	0.1291259277309047	-0.0268821505720457	-0.011900952076166	-0.0129010320825666	-0.0030202416193295	0.0	0.0	0.0	0.000416273237692	0.0527956301463048	0.014936942775064	-0.0005100408032642	0.0	0.0	-0.0060804864389151	-0.0003400272021761
28	0.0	0.0	-0.0017900716028641	0.0	-0.000210008400336	-0.001370054802192	0.0	0.0	-0.0316635817432697	0.0	0.0	-0.000460018400736	-0.0019200768030721	-0.0068702748109924	-0.0139705588223528	-0.016090643625745	0.0	-0.00015000600024	-0.000940037601504	0.595959993199728	0.1449299871994879	-0.0028101124044961	0.1843997719908796	-0.001490059602384	-8.000320012800512e-05	-0.2276591063642545	-0.2886319516780671	-0.001540061602464	-0.000380015200608	0.0	0.0	0.0	-0.2342793711748469	-0.0382315292611704	0.0	-0.00135005400216	0.0	-0.0196607864314572	-0.0042601704068162	-0.0175307012280491	-0.0072202888115524	0.0	0.0	0.0	0.00048	-0.0025701028041121	-0.00120004800192	-0.000110004400176	0.0	0.0	-0.001330053202128	0.0
29	0.0	0.0	-0.005940118802376	0.0	0.0	-0.00210004200084	0.0	0.0	-0.0678313566271325	0.0	0.0	-0.000980019600392	-0.001340026800536	-0.0233104662093241	-0.003770075401508	-0.003670073401468	-0.001070021400428	-0.00210004200084	-0.003060061201224	0.5064140389657548	0.2129388686496657	-0.001220024400488	0.2519031566827742	0.0	0.0	-0.2364746145957788	-0.3249638278325437	-0.00070001400028	-0.000460009200184	0.0	0.0	0.0	-0.1931838636772735	-0.0240704814096281	0.0	-0.00065001300026	0.0	-0.0179103582071641	-0.007710154203084	-0.0174803496069921	-0.0181003620072401	-0.000110002200044	0.0	0.0	0.0007005884943352	-0.003360067201344	-0.007690153803076	-0.000280005600112	0.0	0.0	-0.001460029200584	0.0
30	0.0	-0.000190005700171	0.1491178432516699	0.0	0.0	-0.002070062101863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0296608898266948	-0.001570047101413	-0.0091902757082712	-0.00040001200036	0.0	-0.003460103803114	0.0	0.1948076634485518	-0.0092302769083072	0.048362657822859	0.0	0.0	-0.1698450953528605	-0.4095905901538008	0.0	-0.000120003600108	0.0	0.0	0.3136211295082787	-0.2129863895916877	-0.0071802154064621	0.0	0.0	0.0491493834405347	0.0	-0.0064201926057781	0.0	-0.0110803324099722	0.0	0.0	0.0	0.0	0.0	0.1331562714126684	-0.000670020100603	0.0	0.0	-0.0145504365130953	0.0
31	0.0	0.0	-0.007190143802876	0.0	-0.000130002600052	-0.002690053801076	0.0	0.0	0.6715188871777437	0.0	0.0	-0.00105002100042	-0.000440008800176	-0.008040160803216	-0.005590111802236	-0.00320006400128	-0.0352307046140922	-0.003990079801596	-0.00105002100042	0.15457	0.00168	-0.0007500150003	0.1097699497989959	-5.00010000200004e-05	0.0	-0.5793515870317406	-0.1481930394607892	-0.000530010600212	0.0	0.0	0.0	0.0	-0.0769715450309006	-0.0238704774095481	-8.000160003200064e-05	-0.000910018200364	0.0	-0.000540010800216	-0.003420068401368	-0.011830236604732	-0.0166603332066641	-7.000140002800056e-05	0.0	0.0	0.00019	-0.000120002400048	-0.004980100802016	0.0	0.0	0.0	-0.00080001600032	0.0
32	0.0	-0.000270008100243	-0.0581117412520275	0.0	0.0	-0.001320039601188	0.0	0.0	0.0001400140014001	0.0	6.000600060006001e-05	-0.000920027600828	0.0	-0.0363810914327429	-0.0010800289005169	-0.000820024600738	-0.000290008700261	0.0	-0.002650079502385	0.0	0.082018201820182	-0.0093802814084422	0.0815082495279138	0.0	0.0	-0.1911057163698109	-0.4431630792708159	0.0	0.0	0.0	0.0	0.1647865115521422	-0.1778653268588956	-0.0186105583167495	0.0	0.0	0.0	0.0	-0.0104003120093602	0.0	-0.0068202025058651	0.0	0.0	0.0	0.0	0.0	0.6363757145337623	-0.000230006900207	0.0	0.0	-0.0054701641049231	0.0
33	0.0	0.0	0.2597239697313127	0.0	0.0	-0.00232	0.0	0.0	0.0085751251165916	0.0	0.0	-0.00021	0.0	-0.03092	-0.00396	-0.00189	-7e-05	0.0	-0.00298	0.0	0.1682830693933224	-0.0085854451543021	0.0033473671858545	0.0	0.0	-0.1398961504207327	-0.4582787244626756	0.0	0.0	0.0	0.0	0.2290212960975658	-0.17703	-0.0123	0.0	-0.00012	0.0421447058882525	0.0	-0.00549	0.0	-0.00846	0.0	0.0	0.0	0.0	0.0	0.1618846690804055	-0.00017	4.011754440510696e-05	0.0	-0.02034	0.0
34	0.0	-0.0004599954000459	-0.0579794202057979	0.0	0.0	-0.0011499885001149	0.0	0.0	0.0082799172008279	0.0	0.0	-0.0010799892001079	0.0	-0.0348396516034839	-0.0014499855001449	-0.0007099929000709	-0.0001499985000149	0.0	-0.0021399786002139	0.0	0.0693993060069399	-0.0076599234007659	0.0921190788092119	0.0	0.0	-0.1755082449175508	-0.4831251687483125	0.0	0.0	0.0	0.0	0.1428685713142868	-0.1655083449165508	-0.0162598374016259	0.0	0.0	0.0	0.0	-0.0080899191008089	0.0	-0.0052899471005289	0.0	0.0	0.0	0.0	0.0	0.6540734592654074	0.0	0.0	0.0	-0.0053399466005339	0.0
35	0.0	0.0	-0.0002398448488001	0.0	-0.0001	-0.00338	0.0	0.0	-0.02775	0.0	0.0	-0.00145	-0.00163	-0.03128	-0.01545	-0.01308	-0.00177	-0.00367	-0.00258	0.6573870202166715	0.1631138275630958	-0.00146	0.0090339448017845	-0.00056	0.0	-0.38699	-0.2516277463562976	-0.00206	-0.00015	0.0	0.0	0.0	-0.09699	-0.03795	0.0	-0.00305	0.1259615673172146	-0.01154	-0.0121	-0.0365	-0.01465	-0.00038	0.0	0.0	-6.994058039152921e-05	0.0007002739904168	0.0023908978963057	0.0	0.0	0.0	-0.00013	0.0
36	0.0	-0.0001299987000129	-0.0003299967000329	0.0	-0.0001099989000109	-0.0033099669003309	0.0	0.0	0.2280427472228042	0.0	0.0	-0.0008599914000859	-0.0009699903000969	-0.0103998960010399	-0.0050299497005029	-0.0009699903000969	-0.0577294227057729	-0.0106898931010689	-0.0020099799002009	0.5526555351552656	0.000370003700037	-0.0010899891001089	0.1609616300160961	-0.0002699973000269	0.0	-0.6497235003649724	-0.0963683943096368	-0.0005899941000589	-7.999920000799993e-05	0.0	0.0	0.0	-0.0418195784041819	-0.0268197318026819	0.0	-0.0029899701002989	0.0	-0.0023099769002309	-0.0013299867001329	-0.0059899401005989	-0.0181698183018169	0.0	0.0	0.0	0.00040000600004	-0.0003999960000399	-0.0017099771001709	-5.999940000599994e-05	0.0	0.0	-0.0001699983000169	0.0
37	0.0	0.0	-0.003610036100361	0.0	0.0	-0.001210012100121	0.0	0.0	0.5509708439619201	0.0	0.0	-0.001370013700137	-0.000530005300053	-0.002650026500265	-0.008970089700897	-0.006940069400694	-0.000750007500075	-0.001730017300173	-0.002250022500225	0.2279764762361978	0.0232737237958073	-0.002330023300233	0.1054370994382051	0.0	0.0	-0.2732627326273262	-0.3955630674885722	-0.001670016700167	0.0	0.0	0.0	0.0	-0.1364513645136451	-0.02230022300223	0.0	-0.000220002200022	0.0	-0.006720067200672	-0.00010000100001	-0.025720257202572	-0.010020100201002	0.0	0.0	0.0	0.0001300208033285	-0.000770007700077	-0.0021199956958763	0.0	0.0	0.0	-0.000530005300053	0.0
38	0.0	-0.000430025801548	-0.0031101786086359	0.0	0.0	-0.0011500690041402	0.0	0.0	0.0059815552043531	0.0	0.0	-0.000410024601476	0.0	-0.0633438006280376	-0.0034502070124207	-0.0048102806147563	-0.0009200552033121	0.0	-0.0027401644098645	0.0649068757877048	0.0435213155420409	-0.0143908554492464	0.1186913817905874	0.0	0.0	-0.1171670100153995	-0.3638583986113646	0.0	0.0	0.0	0.0	0.0746894192490047	-0.2508650519031142	-0.0065503930235814	0.0	0.0	-0.0223213392803568	0.0	-0.0399223953437206	0.0	-0.0247214832889973	0.0	0.0	0.0	0.0	-4.000240014400864e-05	0.6413029211304362	-0.0011400684041042	0.0	0.0	-0.0277516650999059	0.0
39	0.0	-0.0001700255038255	0.1545538815781688	0.0	0.0	-0.0011401710256538	0.0	0.0	0.0	0.0	0.0001100781554903	0.0	0.0	-0.0508076211431714	-0.0058508776316447	-0.0016402460369055	-0.0007901185177776	0.0	-0.0016402460369055	-0.0004300645096764	0.1697006835146998	-0.0073110966644996	0.0057661214503553	0.0	0.0	-0.1512026804020603	-0.4081295326322685	0.0	0.0	0.0	0.0	0.1997518237948943	-0.2123518527779166	-0.0119417912686903	0.0	0.0	0.080597862978489	0.0	-0.0057708656298444	0.0	-0.0212531879781967	0.0	0.0	0.0	0.0	0.0	0.2851122006280908	-0.0002900435065259	0.0	0.0	-0.0148722308346251	0.0
40	0.0	-0.002460713606946	-0.0058017321013174	0.0	0.0	-0.0022006381850736	0.0	0.0	0.5386588008004372	0.0	0.0	-0.0010803132908543	-0.0023506816976923	-0.0543257544687959	-0.0129037420852047	-0.0042512328575286	-0.0007702233647757	-0.0002000580168248	-0.0019605685648838	0.1500728309347748	0.0480890382192356	-0.0049014214122095	0.1363459955095943	-0.0019505656640425	-0.0001500435126186	-0.2373788398635604	-0.1730834832443601	-0.0071020595972832	-0.0002600754218723	0.0	0.0	0.0	-0.2335677346430464	-0.0275379860159446	0.0	-0.0030008702523731	0.0	-0.0177251402906842	-0.0293385081673685	-0.0207660221464224	-0.007012033489712	-0.000290084124396	0.0	0.0	0.0001299974000519	-0.0019105540606775	-0.0050215244407238	0.0	0.0	0.0	-0.0130537855978233	0.0
41	0.0	-0.000310006200124	0.0733998223964479	0.0	0.0	0.0029699799995999	0.0	0.0	0.00023	0.0	0.0	0.0	0.0	-0.0254605092101842	-0.001430028600572	-0.005510110202204	-0.000170003400068	0.0	-0.003540070801416	0.0	0.20779	0.1578498869977399	-0.000720040800816	0.0	0.0	-0.1394131502630052	-0.4824107520150403	0.0	0.0	0.0	0.0	0.1075	-0.1538630772615452	-0.010850230404608	0.0	-0.000190003800076	0.0218294511890237	0.0	-0.00905018100362	0.0	-0.006090158203164	0.0	0.0	0.0	0.0	0.0	0.2816894665893318	-0.000890017800356	0.0	0.0	-0.0133602672053441	0.0
42	0.0	-0.0005399730013499	0.171926005961634	0.0	0.0	-0.0012199390030498	0.0	0.0	-0.0001199940002999	0.0	0.0	-9.99950002499875e-05	0.0	-0.0338983050847457	-0.0017399130043497	-0.0045097745112744	-0.0001499925003749	0.0	-0.0022198890055497	0.0	0.3210403687889363	-0.007679616019199	0.0222393654174075	0.0	0.0	-0.119204037998154	-0.5132540777039026	0.0	0.0	0.0	0.0	0.072547823565293	-0.1523023842808039	-0.007309634518274	0.0	0.0	0.0002900966918295	0.0	-0.0068596570171491	0.0	-0.0144092781361351	0.0	0.0	0.0	0.0	0.0	0.2946619409027348	-0.0005599720013999	0.0	0.0	-0.0166291685415729	0.0
43	0.0	-0.0001699966000679	-0.0314693576114176	0.0	0.0	-0.0011199776004479	0.0	0.0	0.0	0.0	0.0	-0.0003299934001319	0.0	-0.0104497832034778	-0.0020999580008399	-0.0009799804003919	-0.0108797824043519	0.0	-0.0029099418011639	0.0	0.0629569252617787	-0.0034399312013759	0.0506857054249968	0.0	0.0	-0.5159996397027724	-0.2140033445718188	0.0	0.0	0.0	0.0	0.2249747472221944	-0.1129377178430688	-0.0131197376052478	0.0	-0.0002699946001079	0.0	0.0	-0.0044299114017719	2.000870082709358e-05	-0.0132697346053078	0.0	0.0	0.0	0.0	0.0	0.5999413819442461	0.0	0.0	0.0	-0.0006999860002799	0.0
44	0.0	-0.0001000240057613	-0.0006009791433434	0.0	0.0	-0.0034908378010722	0.0	0.0	0.0	0.0	0.0	-0.000730175242058	0.0	-0.0305073217572217	-0.0087721053052732	-0.0061614787549011	-0.000290069616708	0.0	-0.0023705689365447	-0.0002000480115227	0.2416724167241672	-0.0084520583943136	0.0093695691698054	0.0	0.0	-0.1980475314075378	-0.3849346536395667	0.0	0.0	0.0	0.0	0.2485424854248542	-0.1452348563655277	-0.0158338001120268	0.0	0.0	0.013050130501305	0.0	-0.0027106505561334	0.0	-0.0137132911898855	0.0	0.0	0.0	0.0	0.0	0.3183879777303014	0.0	0.0	0.0	-0.0088721293110346	0.0
45	0.0	-0.000140002800056	0.1814905870305067	0.0	-5.00010000200004e-05	-0.001690033800676	0.0	0.0	0.2192304914469618	0.0	0.0	-0.000580011600232	-0.001070021400428	-0.0543910878217564	-0.001960039200784	-0.0223404468089361	-0.000720014400288	-0.000540010800216	-0.003030060601212	0.2561693589612422	0.0247028100706802	-0.00165003300066	0.054315257046931	-0.00065001300026	0.0	-0.2226144522890457	-0.4451548709938495	0.0	0.0	0.0	0.0	0.0	-0.1421228424568491	-0.0152503050061001	0.0	-0.008080161603232	0.1307837344599159	-0.008470169403388	-0.007870157403148	-0.009760195203904	-0.004380087601752	0.0	0.0	0.0	0.0017342380947579	0.0611124704975269	0.0253261175892106	-0.000310006200124	0.0	0.0	-0.001970039400788	0.0
46	0.0	-8.000240007200216e-05	-0.0054601638049141	0.0	-0.000140004200126	-0.00150004500135	0.0	0.0	-0.1078832640976469	0.0	0.0	-0.000350010500315	-7.00021000630019e-05	-0.0061501845055351	-0.0055701671050131	-0.0037801134034021	-0.001810054301629	-0.000770023100693	-0.0047001410042301	0.5795641983578363	0.0904190850088259	-0.0039701191035731	0.3083767938283896	-7.00021000630019e-05	0.0	-0.2490774747242177	-0.2965794969789134	-0.00150004500135	0.0	0.0	0.0	0.0	-0.1724951748552456	-0.0333309999299979	0.0	-0.00050001500045	0.0004799952000479	-0.0352110563316899	-0.000430012900387	-0.0320709621288638	-0.0124203726111783	0.0	0.0	0.0	0.0013099728998509	-0.000730021900657	-0.002490085902465	0.0	0.0	0.0	-0.001010030300909	0.0
47	0.0	-0.0002600364050967	-0.0555523387379542	0.0	0.0	-0.0015502170303842	0.0	0.0	0.2355955606795138	0.0	0.0	-0.0012201708239153	0.0	-0.0683595703398475	-0.0063308498949454	-0.0011701638229352	-0.0006100854119576	0.0	-0.0027003780529274	0.0	0.1413032601517001	-0.0079711159562338	0.0445300555298467	0.0	0.0	-0.1776630516252342	-0.2485237828626926	0.0	0.0	0.0	0.0	0.1305161978986222	-0.2668473586302082	-0.0115316144260196	0.0	-0.0002600364050967	0.0992861165191781	0.0	-0.0147320624887484	0.0	-0.0298141739843578	0.0	0.0	0.0	0.0	0.0	0.2639286249129254	-0.0005900826115656	0.0	0.0	-0.0194727261816654	0.0
48	0.0	0.0	-0.0007501275216786	0.0	0.0	-0.0018703179540521	0.0	0.0	-0.0569096746446895	0.0	0.0	-0.0012602142364201	-0.0024804216716841	-0.034805917005891	-0.0047808127381654	-0.0268145584749407	-0.001020173429483	-0.0023904063690827	-0.0022203774641689	0.0330896384984121	0.1227487725122748	-0.0013402278387325	0.0435189959133284	-0.0008901513257253	0.0	-0.3346269135750377	-0.3431793448785854	-0.0015802686456697	0.0	0.0	0.0	0.1357686423135768	-0.0903953924164588	-0.0399267875538841	0.0	-0.0041307022193772	0.0011499885001149	-0.0097616594821119	-0.0031105287898942	-0.0170428972925397	-0.0070912055049358	-0.0001500255043357	0.0	0.0	-0.0002600442075152	-0.00021003570607	0.6541433901544685	-0.0005600952161867	0.0	0.0	-0.0003200544092495	-0.0001300221037576
49	0.0	0.0	-0.0026702947325105	0.0	0.0	-0.0002500275030253	0.0	0.0	0.5501783267185782	0.0	9.000810072906561e-05	0.0	-0.00227024972747	-0.0041604576503415	-0.0031003410375141	-0.0094010341137525	-8.00088009681065e-05	0.0	-0.002310254127954	0.2073685781626836	0.0364532807952715	-0.0002800318035884	0.1247211010854782	-0.0002500275030253	0.0	-0.1179729798280331	-0.4332078624837389	-0.0014001540169418	-0.0002500275030253	0.0	0.0	0.0	-0.2798807920875977	-0.0102811309244016	0.0	-0.0008300913100441	0.0	-0.027062976927462	-0.0010301133124643	-0.0180219824180659	-0.001560171618878	-0.0004900539059296	0.0	0.0	0.0001600144012961	-0.0014401584174259	-0.0002300281033433	-0.0002100231025412	0.0	0.0	-0.0003300363039934	0.0
